path,audio,sentence
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/327.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/327.wav,er det mor her mange boller dernede
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/328.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/328.wav,nej mig sætte den på fine billeder har
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/329.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/329.wav,over haven det er moster have der var lille bå jordbær her
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/330.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/330.wav,har lille tyk mave nu er jordbær dernede
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/331.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/331.wav,mere prøve ud ud lege bolder
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/332.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/332.wav,ah min bolder sådan noget
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/333.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/333.wav,lille egern komme ko der ko
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/334.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/334.wav,hvad det der ned læse i der er en missekat æh hvor er Sim henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/335.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/335.wav,der er lille mis ude og lege I skal ud og lege mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/336.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/336.wav,hvad laver bille hov stor fugl
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/337.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/337.wav,hvorfor er miskaten bange og store fugl bange
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/338.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/338.wav,fugl godt lide katten hvad det her mor hvad laver missekatten
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/339.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/339.wav,hvad det laver der lille mus
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/340.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/340.wav,mig har sådan en hvor legehusen
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/341.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/341.wav,der også musen hvad det han laver
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/342.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/342.wav,det er manden der sidder op lastbil en hund
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/343.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/343.wav,er det løve den ser farlig ud
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/344.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/344.wav,det gør far også det værre noget
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/345.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/345.wav,en lille bi der vovhund farlig
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/346.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/346.wav, miskaten den ser gal ud de leger bare
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/347.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/347.wav,hvad det laver mor hvad det laver her
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/348.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/348.wav,hvor flyvemaskine henne fordi at
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/349.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/349.wav,det ved jeg ikke rigtigt hvorfor skal jeg tage dig rundt om næsen
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/350.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/350.wav,skal de være der skal den være der hvad der
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/351.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/351.wav,mor har en to tre jeg ved ikke hvad for nogle man tager
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/352.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/352.wav,hvem har en seng nogle æbletræer
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/353.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/353.wav,hvem har nogle mælkekartoner man kan også kalde det for mælkekartoner hvis man ikke ved det
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/354.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/354.wav,nå hvem har et skib hvem har nogle søstjerner og et sneglehus og nogle søstjerner og nogle sneglehuse
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/355.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/355.wav,den grønne der det er en musling når jeg får den så banko
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/356.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/356.wav,en kaffekande og en kaffekop  hvis jeg får de der to så er det banko
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/357.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/357.wav,jeg sagde fem minutter jeg har ikke banko endnu
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/358.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/358.wav,der kun mangler to iha hvorfor skal jeg ikke have en
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/359.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/359.wav,hvorfor kan de ikke komme af hvorfor har han to isvafler
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/360.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/360.wav,og han skal have den bette det ved jeg ikke rigtigt hvorfor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/361.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/361.wav,skal jeg tagei dig rundt om næsen skal de være
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/362.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/362.wav,skal den være der hvad kan lukke
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/363.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/363.wav,sådan op og ned
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/364.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/364.wav,ligge sover derinde mor goddag og lukker
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/365.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/365.wav,lukker mand i så stå stille
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/366.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/366.wav,så vasker og vasker hånd
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/367.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/367.wav,det køleskab leger hvor manden henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/368.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/368.wav,der var den ikke sige noget manden mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/369.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/369.wav,lige se drengen laver det mor hånd derinde
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/370.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/370.wav,kan se noget ov ja  ikke komme ind
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/371.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/371.wav,nej mand ikke komme ind dreng ikke kommet ud mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/372.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/372.wav,og laver hånd derover bukser op mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/373.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/373.wav,mand bukser op mor se mand kravler op hus
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/374.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/374.wav,have dreng med skal kravle derned
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/375.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/375.wav,ikke dreng derind og kigge vindue nu han falder ned
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/376.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/376.wav,mand ikke tisse nu  må ikke kravle]
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/377.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/377.wav,ikke kravle op derned tror noget i der
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/378.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/378.wav,er det en pude Jens seng nej ikke vende ikke sådan
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/379.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/379.wav,hvor er futtog henne mor hvor er manden henne mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/380.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/380.wav,det godt være har bussemand mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/381.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/381.wav,og bord sådan der ah bruseren står derovre
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/382.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/382.wav,en vandhane mor manden bærer pigen
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/383.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/383.wav,derover wcet det pigen der skylle
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/384.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/384.wav,nej ikke sådan der Jens mor skal bord bruse der
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/385.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/385.wav,mand der ikke kravle op nu ah står der mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/386.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/386.wav,går mand op kommer mand op lidt tung
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/387.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/387.wav,til at male hus til at male far hus
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/388.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/388.wav,faren derover hvad laver fy lad være
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/389.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/389.wav,den vende forkert stigen bære stigen
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/390.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/390.wav,min dårlig ben den mor av det går i stykker
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/391.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/391.wav,der er noget endnu går mand op huset
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/392.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/392.wav,kravler ned han banker på hvad det
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/393.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/393.wav,noget i mor ah det mand kiggen
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/394.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/394.wav,mand sover ikke komme ud
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/395.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/395.wav,se sover ligger sover op
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/396.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/396.wav,se ligge sover på mand falder mor græder manden
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/397.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/397.wav,skal man kravle ned ikke kravle ned stigen mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/398.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/398.wav,han falder mor han falder der
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/399.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/399.wav,se slog sig se nisse gå op
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/400.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/400.wav,ah manden græder mand græder tissemand
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/401.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/401.wav,bussemand løber Jens kravle op
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/402.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/402.wav,Jens male hus mor har bussemand løber
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/403.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/403.wav,skal Jens kravle ind hus alt er stor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/404.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/404.wav,hvor er egern henne der også paddehat mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/405.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/405.wav,det værre noget hvor er Søren henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/406.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/406.wav,hvad det mor det værre noget
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/407.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/407.wav,se laver hvad det laver mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/408.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/408.wav,nu er ikke bide
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/409.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/409.wav,hvad det hvor sker den der går hov går stykker
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/410.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/410.wav,den også en mor den er også gået i stykker
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/411.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/411.wav,bare flyver se den derover
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/412.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/412.wav,eger egern den derovre den ud mor den ligge der hvad det mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/413.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/413.wav,hvor er egern henne mor hvor er gul bog den der hvor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/414.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/414.wav,se sidder fast nu jeg sidder
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/415.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/415.wav,den vende forkert se sidder fast
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/416.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/416.wav,den siger noget med penger i mor det futtekao mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/417.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/417.wav,have den af eh den byt
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/418.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/418.wav,den bytte ikke
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/419.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/419.wav,ikke sige noget nej ikke den på
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/420.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/420.wav,se står der se hus mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/421.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/421.wav,se skorsten på mor hvor er manden henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/422.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/422.wav,hvorhenne han er inde i huset mor
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/423.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/423.wav,det er mor derinde har lille mus op køre futtog
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/424.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/424.wav,musen er deroppe den kigger ud
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/425.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/425.wav,ikke kigge mere hvor er egern henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/426.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/426.wav,er noget i der er det noget
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/427.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/427.wav,hvor tegnepapir hvor papir henne
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/428.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/428.wav,nej kan ikke jeg tegne hvid kat hus
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/429.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/429.wav,mand i hvad det
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/430.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/430.wav,ved ikke hvem er det
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/431.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/431.wav,brune tegne missekatter
/zhome/2f/8/153764/Desktop/final/test_dataset_baby/432.wav,/zhome/2f/8/153764/Desktop/final/test_dataset_baby/432.wav,egern der mor nej mor op trapperne
